4243|8/11/1984|1984-08-11|34|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4244|8/19/2005|2005-08-19|13|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4245|3/14/1975|1975-03-14|43|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4246|2/6/1950|1950-02-06|68|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4247|1/10/1976|1976-01-10|42|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4248|2/8/1992|1992-02-08|26|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4249|9/19/2008|2008-09-19|10|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4250|2/15/1975|1975-02-15|43|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4251|4/26/1980|1980-04-26|38|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4252|8/14/2017|2017-08-14|1|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4253|9/28/2007|2007-09-28|11|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4254|9/8/2003|2003-09-08|15|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4255|5/22/1974|1974-05-22|44|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4256|5/5/1991|1991-05-05|27|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4257|7/13/1994|1994-07-13|24|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4258|2/14/1981|1981-02-14|37|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4259|4/9/2003|2003-04-09|15|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4260|5/15/1933|1933-05-15|85|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4261|9/9/1953|1953-09-09|65|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4262|3/24/1937|1937-03-24|81|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4263|3/10/1978|1978-03-10|40|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4264|5/30/1973|1973-05-30|45|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4265|3/27/1996|1996-03-27|22|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4266|4/4/1959|1959-04-04|59|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4267|10/20/1936|1936-10-20|82|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4268|4/19/1950|1950-04-19|68|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4269|8/2/1999|1999-08-02|19|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4270|12/27/1971|1971-12-27|47|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4271|2/21/1959|1959-02-21|59|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4272|9/10/1954|1954-09-10|64|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4273|7/25/1985|1985-07-25|33|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4274|2/19/1970|1970-02-19|48|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4275|2/3/1976|1976-02-03|42|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4276|6/8/1966|1966-06-08|52|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4277|12/16/1971|1971-12-16|47|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4278|1/13/2001|2001-01-13|17|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4279|4/17/1989|1989-04-17|29|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4280|2/7/1995|1995-02-07|23|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4281|6/3/1947|1947-06-03|71|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4282|1/18/1944|1944-01-18|74|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4283|10/5/2005|2005-10-05|13|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4284|4/17/2013|2013-04-17|5|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4285|1/16/2014|2014-01-16|4|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4286|2/4/1987|1987-02-04|31|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4287|7/2/1956|1956-07-02|62|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4288|8/12/1960|1960-08-12|58|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4289|11/13/1996|1996-11-13|22|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4290|1/6/1980|1980-01-06|38|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4291|5/20/1963|1963-05-20|55|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4292|4/12/2017|2017-04-12|1|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4293|8/17/1987|1987-08-17|31|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4294|9/1/1955|1955-09-01|63|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4295|10/1/2017|2017-10-01|1|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4296|10/24/1995|1995-10-24|23|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4297|11/27/1951|1951-11-27|67|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4298|10/14/1936|1936-10-14|82|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4299|1/17/1950|1950-01-17|68|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4300|8/28/2015|2015-08-28|3|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4301|12/25/2010|2010-12-25|8|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4302|12/15/1943|1943-12-15|75|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4303|1/17/1981|1981-01-17|37|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4304|1/27/1998|1998-01-27|20|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4305|10/4/1964|1964-10-04|54|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4306|10/7/1967|1967-10-07|51|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4307|2/13/1968|1968-02-13|50|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4308|12/14/1994|1994-12-14|24|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4309|6/17/2012|2012-06-17|6|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4310|5/20/1934|1934-05-20|84|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4311|4/4/1979|1979-04-04|39|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4312|1/25/1941|1941-01-25|77|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4313|8/24/1951|1951-08-24|67|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4314|8/26/1957|1957-08-26|61|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4315|4/22/1965|1965-04-22|53|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4316|6/14/1969|1969-06-14|49|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4317|7/14/1976|1976-07-14|42|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4318|3/1/1973|1973-03-01|45|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4319|3/17/1963|1963-03-17|55|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4320|7/20/2011|2011-07-20|7|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4321|4/20/1997|1997-04-20|21|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4322|3/7/1958|1958-03-07|60|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4323|5/21/1982|1982-05-21|36|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4324|5/18/1992|1992-05-18|26|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4325|1/23/1949|1949-01-23|69|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4326|11/13/2000|2000-11-13|18|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4327|5/4/1952|1952-05-04|66|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4328|6/1/1950|1950-06-01|68|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4329|10/18/2015|2015-10-18|3|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4330|2/7/1986|1986-02-07|32|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4331|1/13/1955|1955-01-13|63|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4332|11/25/2016|2016-11-25|2|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4333|8/26/1960|1960-08-26|58|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4334|9/28/2015|2015-09-28|3|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4335|9/6/1993|1993-09-06|25|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4336|2/19/1936|1936-02-19|82|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4337|3/23/2000|2000-03-23|18|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4338|5/26/1964|1964-05-26|54|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4339|9/16/1989|1989-09-16|29|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4340|8/14/1934|1934-08-14|84|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4341|9/21/1959|1959-09-21|59|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4342|6/6/1939|1939-06-06|79|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4343|4/21/1981|1981-04-21|37|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4344|12/22/2003|2003-12-22|15|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4345|11/19/2010|2010-11-19|8|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4346|6/26/2010|2010-06-26|8|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4347|8/16/1989|1989-08-16|29|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4348|9/12/1954|1954-09-12|64|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4349|9/1/2012|2012-09-01|6|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4350|3/29/1945|1945-03-29|73|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4351|3/27/1939|1939-03-27|79|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4352|10/25/1937|1937-10-25|81|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4353|2/21/2003|2003-02-21|15|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4354|10/15/2004|2004-10-15|14|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4355|8/3/1938|1938-08-03|80|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4356|2/22/1950|1950-02-22|68|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4357|4/10/1955|1955-04-10|63|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4358|8/15/1987|1987-08-15|31|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4359|7/6/1937|1937-07-06|81|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4360|12/5/1959|1959-12-05|59|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4361|10/8/1983|1983-10-08|35|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4362|8/12/2013|2013-08-12|5|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4363|12/26/1987|1987-12-26|31|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4364|6/25/1943|1943-06-25|75|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4365|8/7/1956|1956-08-07|62|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4366|9/18/1960|1960-09-18|58|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4367|11/28/1950|1950-11-28|68|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4368|12/8/1966|1966-12-08|52|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4369|7/4/1985|1985-07-04|33|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4370|3/1/1985|1985-03-01|33|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4371|2/2/1951|1951-02-02|67|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4372|7/6/1993|1993-07-06|25|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4373|2/23/2016|2016-02-23|2|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4374|12/8/1942|1942-12-08|76|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4375|5/27/1980|1980-05-27|38|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4376|4/5/1959|1959-04-05|59|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4377|3/28/1998|1998-03-28|20|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4378|7/29/1983|1983-07-29|35|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4379|8/13/1993|1993-08-13|25|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4380|1/3/1950|1950-01-03|68|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4381|8/6/1935|1935-08-06|83|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4382|3/23/1968|1968-03-23|50|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4383|2/2/1943|1943-02-02|75|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4384|2/6/1985|1985-02-06|33|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4385|7/16/2005|2005-07-16|13|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4386|1/26/2007|2007-01-26|11|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4387|12/10/2008|2008-12-10|10|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4388|10/22/2006|2006-10-22|12|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4389|1/12/1959|1959-01-12|59|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4390|2/5/1939|1939-02-05|79|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4391|3/6/1943|1943-03-06|75|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4392|9/1/1993|1993-09-01|25|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4393|10/18/1969|1969-10-18|49|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4394|1/5/1981|1981-01-05|37|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4395|2/18/1957|1957-02-18|61|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4396|2/23/2005|2005-02-23|13|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4397|4/11/1943|1943-04-11|75|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4398|1/3/1962|1962-01-03|56|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4399|7/13/1974|1974-07-13|44|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4400|10/28/1944|1944-10-28|74|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4401|10/24/1983|1983-10-24|35|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4402|7/20/1951|1951-07-20|67|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4403|6/28/1986|1986-06-28|32|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4404|12/30/1942|1942-12-30|76|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4405|3/30/1994|1994-03-30|24|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4406|1/29/1959|1959-01-29|59|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4407|10/3/2001|2001-10-03|17|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4408|3/6/1934|1934-03-06|84|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4409|4/2/1981|1981-04-02|37|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4410|11/2/1990|1990-11-02|28|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4411|9/11/1969|1969-09-11|49|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4412|6/24/1949|1949-06-24|69|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4413|12/16/1941|1941-12-16|77|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4414|5/1/2012|2012-05-01|6|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4415|10/1/1999|1999-10-01|19|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4416|3/10/1992|1992-03-10|26|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4417|1/5/1972|1972-01-05|46|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4418|6/4/2009|2009-06-04|9|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4419|11/18/1982|1982-11-18|36|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4420|2/15/1964|1964-02-15|54|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4421|1/27/1990|1990-01-27|28|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4422|9/14/1972|1972-09-14|46|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4423|8/28/1936|1936-08-28|82|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4424|3/13/1960|1960-03-13|58|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4425|9/13/1956|1956-09-13|62|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4426|7/24/1990|1990-07-24|28|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4427|2/22/2014|2014-02-22|4|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4428|11/17/1948|1948-11-17|70|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4429|7/9/2014|2014-07-09|4|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4430|9/13/1974|1974-09-13|44|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4431|9/9/1975|1975-09-09|43|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4432|10/30/1935|1935-10-30|83|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4433|6/21/1956|1956-06-21|62|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4434|11/15/1987|1987-11-15|31|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4435|4/20/1969|1969-04-20|49|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4436|2/11/1947|1947-02-11|71|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4437|1/23/1995|1995-01-23|23|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4438|6/5/1977|1977-06-05|41|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4439|7/6/1957|1957-07-06|61|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4440|7/30/1950|1950-07-30|68|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4441|10/15/1974|1974-10-15|44|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4442|4/28/1945|1945-04-28|73|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4443|5/4/1971|1971-05-04|47|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4444|10/20/1957|1957-10-20|61|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4445|10/15/2011|2011-10-15|7|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4446|5/8/2008|2008-05-08|10|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4447|10/20/1983|1983-10-20|35|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4448|7/9/1978|1978-07-09|40|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4449|12/28/2002|2002-12-28|16|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4450|6/11/1979|1979-06-11|39|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4451|12/14/1977|1977-12-14|41|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4452|1/26/1946|1946-01-26|72|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4453|8/1/1970|1970-08-01|48|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4454|8/22/1993|1993-08-22|25|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4455|5/22/1976|1976-05-22|42|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4456|4/4/1992|1992-04-04|26|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4457|11/2/1994|1994-11-02|24|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4458|8/23/2005|2005-08-23|13|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4459|8/13/1988|1988-08-13|30|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4460|7/27/1949|1949-07-27|69|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4461|10/25/2010|2010-10-25|8|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4462|10/23/1951|1951-10-23|67|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4463|11/3/1951|1951-11-03|67|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4464|4/19/1980|1980-04-19|38|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4465|11/4/1950|1950-11-04|68|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4466|10/2/1951|1951-10-02|67|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
4467|4/13/1965|1965-04-13|53|2020-10-07 19:50:04.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
